track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Waiting For Love,Avicii,16,Stories,2015-10-02,Pop Warmup 130 BPM,pop,dance pop,0.577,0.741,6,-3.83,0,0.0501,0.298,0,0.142,0.581,128.081,230613
Like I Do,David Guetta,72,Like I Do,2018-02-22,Pop Warmup 130 BPM,pop,dance pop,0.635,0.9,0,-3.719,0,0.0377,0.00664,0.0145,0.37,0.15,127.978,202500
Jackie Chan,Tiësto,60,Jackie Chan,2018-05-18,Pop Warmup 130 BPM,pop,dance pop,0.742,0.838,3,-2.758,0,0.0476,0.339,0,0.0595,0.694,128.022,215676
Kids in Love - Don Diablo Remix,Kygo,50,Kids in Love (Don Diablo Remix),2018-05-11,Pop Warmup 130 BPM,pop,dance pop,0.653,0.911,9,-2.979,0,0.0645,0.0623,5.22E-05,0.301,0.335,125.959,195714
One Last Time,Ariana Grande,16,My Everything (Deluxe),2014-08-22,Pop Warmup 130 BPM,pop,dance pop,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65E-06,0.096,0.104,125.026,197267
In the Name of Love,Martin Garrix,80,In the Name of Love,2016-07-29,Pop Warmup 130 BPM,pop,dance pop,0.501,0.519,4,-5.88,0,0.0409,0.109,0,0.454,0.168,133.99,195707
Therapy,Armin van Buuren,52,Therapy,2018-04-20,Dance Pop,pop,dance pop,0.659,0.866,2,-5.117,0,0.0545,0.018,0,0.13,0.705,114.862,186187
Sunshine,David Guetta,54,Nothing but the Beat (Ultimate Edition),2012-12-07,Dance Pop,pop,dance pop,0.59,0.8,1,-5.044,0,0.0437,0.00064,0.902,0.0512,0.219,127.994,360960
Giant - Robin Schulz Remix,Calvin Harris,16,Giant (Robin Schulz Remix),2019-02-15,Dance Pop,pop,dance pop,0.544,0.88,1,-4.917,0,0.245,0.0634,0.0159,0.453,0.491,126.06,193297
Somebody,The Chainsmokers,13,Sick Boy,2018-04-20,Dance Pop,pop,dance pop,0.532,0.616,10,-7.074,0,0.0328,0.186,0,0.0928,0.292,101.883,223147
I Need You,Armin van Buuren,24,I Need You,2017-01-27,Dance Pop,pop,dance pop,0.6,0.863,8,-5.754,0,0.031,0.00168,0.00406,0.0939,0.223,106.997,206750
Without You (feat. Sandro Cavazza),Avicii,27,AVICI (01),2017-08-10,Dance Pop,pop,dance pop,0.652,0.855,2,-4.832,1,0.0441,0.00179,0,0.0404,0.279,134.009,181673
Something Just Like This - Alesso Remix,The Chainsmokers,56,Something Just Like This (Remix Pack),2017-04-28,Dance Pop,pop,dance pop,0.672,0.73,2,-5.99,1,0.0472,0.24,0.000417,0.122,0.568,120.008,252933
BOOM,Tiësto,70,BOOM,2018-01-26,Dance Pop,pop,dance pop,0.886,0.84,2,-3.386,1,0.0502,0.0164,0.00622,0.329,0.203,123.035,179512
Secrets - Radio Edit,Tiësto,65,Secrets (Radio Edit),2015-04-03,Dance Pop,pop,dance pop,0.677,0.811,11,-4.53,0,0.043,0.0012,0.00761,0.0896,0.185,128.004,216967
Forever,Martin Garrix,62,Forever,2017-10-20,Dance Pop,pop,dance pop,0.45,0.898,8,-3.604,0,0.0395,0.0277,0.0616,0.166,0.22,127.983,218437
Carry Me Home (feat. Jake Reese),KSHMR,64,Carry Me Home (feat. Jake Reese),2018-06-15,Dance Pop,pop,dance pop,0.662,0.884,9,-4.104,0,0.0599,0.014,3.70E-05,0.087,0.484,128.029,191250
A Sky Full of Stars,Coldplay,78,Ghost Stories,2014-05-19,Dance Pop,pop,dance pop,0.551,0.636,6,-7.125,1,0.0281,0.00713,0.00203,0.217,0.153,124.996,268467
Don't Let Me Down - Illenium Remix,The Chainsmokers,64,Don't Let Me Down (Remixes),2016-05-27,Dance Pop,pop,dance pop,0.428,0.656,11,-3.712,1,0.075,0.0751,0.181,0.15,0.355,79.648,218933
Selfish,Dimitri Vegas & Like Mike,69,Selfish,2019-02-15,Dance Pop,pop,dance pop,0.407,0.789,7,-4.229,0,0.282,0.17,0,0.126,0.687,92.933,167857
The Days,Avicii,67,The Days / Nights,2014-01-01,Dance Pop,pop,dance pop,0.59,0.724,0,-3.278,1,0.0439,0.04,4.07E-05,0.142,0.526,127.059,278480
My Way,Calvin Harris,77,My Way,2016-09-16,Dance Pop,pop,dance pop,0.819,0.913,4,-3.059,0,0.0427,0.0935,3.72E-05,0.161,0.536,119.989,219160
Happy Now,Zedd,80,Happy Now,2018-07-18,Dance Pop,pop,dance pop,0.503,0.741,4,-5.128,1,0.047,0.579,1.49E-06,0.0712,0.458,88.335,207030
Born To Be Yours,Kygo,75,Born To Be Yours,2018-06-15,Dance Pop,pop,dance pop,0.688,0.688,3,-5.84,1,0.0357,0.3,0,0.0982,0.451,114.011,193321
Don't Give Up On Me,Armin van Buuren,49,Don't Give Up On Me,2019-03-29,Dance Pop,pop,dance pop,0.717,0.702,0,-5.78,0,0.142,0.0467,0,0.268,0.63,117.957,185212
This Is What It Feels Like,Armin van Buuren,65,Intense,2013-05-03,Dance Pop,pop,dance pop,0.552,0.831,8,-5.217,1,0.0298,0.0391,2.93E-06,0.0632,0.144,129.889,204360
Lions in the Wild,Martin Garrix,2,Lions in the Wild,2016-05-27,Dance Pop,pop,dance pop,0.504,0.847,7,-6.81,0,0.0442,0.00434,0,0.816,0.28,127.854,211890
Blame,Calvin Harris,75,Motion,2014-10-31,Dance Pop,pop,dance pop,0.413,0.856,0,-4.078,0,0.0808,0.0289,0.00571,0.343,0.35,128.017,212960
Lovers on the Sun (feat. Sam Martin),David Guetta,47,Listen (Deluxe),2014-11-24,Dance Pop,pop,dance pop,0.645,0.891,6,-2.505,0,0.0387,0.0932,3.88E-06,0.379,0.568,124.915,203520
Broken Arrows,Avicii,10,Stories,2015-10-02,Dance Pop,pop,dance pop,0.634,0.674,7,-7.145,1,0.0465,0.0487,0.00116,0.102,0.298,115.995,232760
Red Lights,Tiësto,69,A Town Called Paradise,2014-06-13,Dance Pop,pop,dance pop,0.654,0.83,10,-4.801,1,0.0366,0.000629,1.13E-06,0.121,0.548,124.989,262200
Now That I've Found You,Martin Garrix,57,Now That I've Found You,2016-03-11,Dance Pop,pop,dance pop,0.495,0.831,5,-5.812,0,0.0319,0.021,4.79E-05,0.495,0.414,128.064,192632
I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,Avicii,66,I Could Be The One [Avicii vs Nicky Romero],2012-01-01,Dance Pop,pop,dance pop,0.509,0.79,6,-3.782,0,0.0374,0.332,6.67E-05,0.316,0.638,127.946,208316
"Alone, Pt. II",Alan Walker,85,"Alone, Pt. II",2019-12-27,Dance Pop Tunes,pop,dance pop,0.67,0.668,3,-4.306,0,0.0422,0.536,0,0.133,0.608,88.033,179053
Family,The Chainsmokers,85,World War Joy,2019-12-06,Dance Pop Tunes,pop,dance pop,0.584,0.607,11,-6.605,1,0.0356,0.426,0,0.101,0.374,117.817,194827
Push My Luck,The Chainsmokers,66,World War Joy...Push My Luck,2019-11-08,Dance Pop Tunes,pop,dance pop,0.584,0.643,2,-6.415,1,0.0395,0.288,0,0.186,0.53,90.036,181844
Do You Mean (feat. Ty Dolla $ign & bülow),The Chainsmokers,17,World War Joy...Do You Mean,2019-04-26,Dance Pop Tunes,pop,dance pop,0.6,0.666,11,-9.827,1,0.0394,0.102,0,0.118,0.566,99.989,193176
Kills You Slowly,The Chainsmokers,12,World War Joy...Kills You Slowly,2019-03-29,Dance Pop Tunes,pop,dance pop,0.696,0.429,1,-8.736,0,0.0554,0.0518,0,0.128,0.242,149.967,213333
Mistaken (feat. Alex Aris),Martin Garrix,68,Mistaken (feat. Alex Aris),2019-03-31,Dance Pop Tunes,pop,dance pop,0.424,0.694,6,-4.912,0,0.0386,0.0573,0.000937,0.133,0.0801,128.034,282481
Instagram - Dimitri Vegas & Like Mike VS Trobi Remix,Dimitri Vegas & Like Mike,41,Instagram (The Remixes),2019-11-08,Dance Pop Tunes,pop,dance pop,0.759,0.925,1,-5.383,0,0.0888,0.00155,0.00101,0.295,0.653,123.986,144762
Do It Again,Steve Aoki,5,Do It Again,2019-04-19,Dance Pop Tunes,pop,dance pop,0.701,0.95,9,-3.026,1,0.0675,0.119,0.00355,0.221,0.477,124.002,176129
On My Way,Alan Walker,83,On My Way,2019-03-21,Dance Pop Tunes,pop,dance pop,0.509,0.689,1,-4.929,0,0.102,0.0209,0,0.301,0.297,170.087,193798
No New Friends - Dombresky Remix,Sia,55,No New Friends (Remixes),2019-05-16,Dance Pop Tunes,pop,dance pop,0.852,0.833,9,-4.535,1,0.0657,0.0264,0.812,0.0953,0.553,125.009,246720
"Heaven Can Wait (feat. Sia, Diplo, and Labrinth)",Sia,62,"LABRINTH, SIA & DIPLO PRESENT... LSD",2019-04-12,Dance Pop Tunes,pop,dance pop,0.585,0.525,7,-5.915,0,0.0817,0.034,2.60E-05,0.139,0.533,167.811,195747
Diamond Heart,Alan Walker,69,Different World,2018-12-14,Dance Pop Tunes,pop,dance pop,0.478,0.633,0,-6.19,1,0.0345,0.123,0,0.41,0.287,89.909,240333
Paris,The Chainsmokers,75,Paris,2017-01-13,Dance Pop Tunes,pop,dance pop,0.646,0.644,2,-6.763,1,0.031,0.0243,0,0.0888,0.251,99.999,221520
Stole the Show,Kygo,75,Cloud Nine,2016-05-13,Dance Pop Tunes,pop,dance pop,0.64,0.635,8,-7.565,0,0.226,0.271,0,0.319,0.475,100.034,223187
Say My Name,David Guetta,78,7,2018-09-14,Dance Pop Tunes,pop,dance pop,0.703,0.66,10,-5.119,0,0.123,0.137,0,0.192,0.79,95.031,198947
Born To Be Yours,Kygo,64,Born To Be Yours,2018-06-15,Dance Pop Tunes,pop,dance pop,0.688,0.688,3,-5.84,1,0.0357,0.3,0,0.0982,0.451,114.011,193321
One Kiss (with Dua Lipa) - Oliver Heldens Remix,Calvin Harris,66,One Kiss (with Dua Lipa) [Remixes],2018-07-13,Dance Pop Tunes,pop,dance pop,0.717,0.752,0,-6.933,1,0.065,0.251,0.000468,0.0802,0.14,123.97,281267
"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,76,Funk Wav Bounces Vol.1,2017-06-30,Dance Pop Tunes,pop,dance pop,0.893,0.745,11,-3.105,0,0.0571,0.0642,0,0.0943,0.872,101.018,223413
Slide (feat. Frank Ocean & Migos),Calvin Harris,74,Slide (feat. Frank Ocean & Migos),2017-02-24,Dance Pop Tunes,pop,dance pop,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21E-06,0.254,0.511,104.066,230813
Who Do You Love,The Chainsmokers,23,Who Do You Love,2019-02-07,Dance Pop Tunes,pop,dance pop,0.51,0.835,3,-4.673,1,0.0447,0.00791,0,0.219,0.435,140.024,226747
One Thing Right,Marshmello,85,One Thing Right,2019-06-21,Pop / Dance,pop,dance pop,0.659,0.623,4,-2.253,1,0.0451,0.0667,0,0.582,0.439,88.042,181824
everything i wanted,Billie Eilish,97,everything i wanted,2019-11-13,Todo Éxitos,pop,dance pop,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426
Morado,J Balvin,82,Morado,2020-01-09,Todo Éxitos,pop,dance pop,0.881,0.696,11,-3.838,0,0.0797,0.137,4.13E-05,0.0927,0.781,97.002,200667
Yummy,Justin Bieber,95,Yummy,2020-01-03,Todo Éxitos,pop,dance pop,0.662,0.519,9,-6.554,0,0.106,0.404,0,0.121,0.495,145.841,210427
Que Tire Pa Lante,Daddy Yankee,90,Que Tire Pa Lante,2019-10-18,Todo Éxitos,pop,dance pop,0.658,0.901,7,-2.814,1,0.0357,0.0478,0,0.12,0.708,93.979,210520
You should be sad,Halsey,86,You should be sad,2020-01-10,Todo Éxitos,pop,dance pop,0.591,0.585,2,-6.35,1,0.0277,0.143,0,0.109,0.324,110.94,205473
"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX",DJ Snake,80,"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) [REMIX]",2019-12-27,Todo Éxitos,pop,dance pop,0.789,0.694,6,-5.781,0,0.0729,0.0982,0,0.0962,0.549,96.035,341875
Rare,Selena Gomez,73,Rare,2020-01-10,Todo Éxitos,pop,dance pop,0.838,0.545,5,-6.713,1,0.0706,0.208,8.01E-05,0.103,0.631,114.998,220590
Godzilla (feat. Juice WRLD),Eminem,79,Music To Be Murdered By,2020-01-17,Todo Éxitos,pop,dance pop,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800
Blanco,J Balvin,88,Blanco,2019-11-15,Todo Éxitos,pop,dance pop,0.87,0.706,9,-5.395,0,0.126,0.0253,0.0063,0.0872,0.593,100.013,145800
Señorita,Shawn Mendes,93,Señorita,2019-06-21,Todo Éxitos,pop,dance pop,0.759,0.54,9,-6.039,0,0.0287,0.037,0,0.0945,0.75,116.947,190960
Que Calor (feat. J Balvin & El Alfa),Major Lazer,84,Que Calor (feat. J Balvin & El Alfa),2019-09-11,Todo Éxitos,pop,dance pop,0.795,0.885,8,-4.13,1,0.0713,0.0375,0.00638,0.292,0.46,126.037,169998
Memories,Maroon 5,98,Memories,2019-09-20,Todo Éxitos,pop,dance pop,0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,189486
Blinding Lights,The Weeknd,98,Blinding Lights,2019-11-29,Todo Éxitos,pop,dance pop,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573
Circles,Post Malone,49,Circles,2019-08-30,Todo Éxitos,pop,dance pop,0.704,0.758,0,-3.537,1,0.0402,0.233,0.00144,0.0924,0.534,120.003,214907
LA CANCIÓN,J Balvin,91,OASIS,2019-06-28,Todo Éxitos,pop,dance pop,0.754,0.646,7,-5.795,1,0.317,0.152,1.85E-05,0.108,0.429,176.089,242573
Heartless,The Weeknd,93,Heartless,2019-11-27,Todo Éxitos,pop,dance pop,0.531,0.75,10,-5.831,0,0.111,0.00632,7.60E-05,0.117,0.198,169.954,200080
Con Calma,Daddy Yankee,87,Con Calma,2019-01-24,Todo Éxitos,pop,dance pop,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94E-06,0.0574,0.656,93.989,193227
Lose You To Love Me,Selena Gomez,93,Lose You To Love Me,2019-10-23,Todo Éxitos,pop,dance pop,0.505,0.34,4,-9.005,1,0.0438,0.576,0,0.21,0.0916,101.993,206459
Summer Air (feat. Trevor Guthrie),Hardwell,51,Summer Air (feat. Trevor Guthrie),2019-05-31,Pop Dance Hits,pop,dance pop,0.632,0.574,4,-8.584,1,0.053,0.0942,0,0.215,0.557,125.989,201905
Switch,Afrojack,54,Switch,2019-04-26,Pop Dance Hits,pop,dance pop,0.768,0.676,11,-6.252,1,0.138,0.174,0.00021,0.152,0.61,109.96,173340
Pink + White,Frank Ocean,77,Blonde,2016-08-20,Ultimate Indie Presents... Best Indie Tracks of the 2010s,pop,dance pop,0.544,0.552,9,-7.45,1,0.0991,0.67,4.57E-05,0.415,0.554,159.738,184516
I Know There's Gonna Be (Good Times) [feat. Popcaan],Young Thug,57,I Know There's Gonna Be (Good Times) [feat. Popcaan],2015-08-28,Ultimate Indie Presents... Best Indie Tracks of the 2010s,pop,dance pop,0.632,0.592,11,-9.735,0,0.162,0.124,0,0.53,0.499,89.522,213622
The Morning,The Weeknd,70,Trilogy,2012-01-01,Ultimate Indie Presents... Best Indie Tracks of the 2010s,pop,dance pop,0.652,0.549,6,-7.555,0,0.039,0.317,0,0.104,0.186,120.073,312427
Thinkin Bout You,Frank Ocean,75,channel ORANGE,2012-01-01,Ultimate Indie Presents... Best Indie Tracks of the 2010s,pop,dance pop,0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,200747
Rare,Selena Gomez,88,Rare,2020-01-10,TUNES DANCE AND POP,pop,dance pop,0.838,0.545,5,-6.713,1,0.0706,0.208,8.01E-05,0.103,0.631,114.998,220590
Señorita,Shawn Mendes,88,Shawn Mendes (Deluxe),2019-06-19,TUNES DANCE AND POP,pop,dance pop,0.759,0.548,9,-6.049,0,0.029,0.0392,0,0.0828,0.749,116.967,190800
Finally // beautiful stranger,Halsey,79,Finally // beautiful stranger,2019-12-06,TUNES DANCE AND POP,pop,dance pop,0.626,0.55,9,-5.105,0,0.029,0.051,0,0.118,0.123,133.976,221096
One Thing Right - Koni Remix,Marshmello,46,One Thing Right (Remixes Pt. 2),2019-12-17,TUNES DANCE AND POP,pop,dance pop,0.646,0.792,1,-5.679,0,0.0661,0.0108,0,0.587,0.37,105.052,148986
Cheap Thrills,Sia,77,This Is Acting,2016-01-29,Pop Inglés (2020 - 2010s)<U+0001F499> Música En Inglés 2010s,pop,dance pop,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,211667
Problem,Ariana Grande,9,My Everything (Deluxe),2014-08-22,Pop Inglés (2020 - 2010s)<U+0001F499> Música En Inglés 2010s,pop,dance pop,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83E-06,0.159,0.625,103.009,193920
Firestone (feat. Conrad Sewell),Kygo,16,Firestone (feat. Conrad Sewell),2015-08-28,Pop Inglés (2020 - 2010s)<U+0001F499> Música En Inglés 2010s,pop,dance pop,0.684,0.64,11,-7.344,0,0.0453,0.404,2.77E-05,0.0989,0.425,113.917,270787
Havana,Camila Cabello,26,Havana,2017-08-03,Pop Inglés (2020 - 2010s)<U+0001F499> Música En Inglés 2010s,pop,dance pop,0.768,0.517,7,-4.323,0,0.0312,0.186,3.80E-05,0.104,0.418,104.992,216897
Slide (feat. Frank Ocean & Migos),Calvin Harris,69,Funk Wav Bounces Vol.1,2017-06-30,Pop Inglés (2020 - 2010s)<U+0001F499> Música En Inglés 2010s,pop,dance pop,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21E-06,0.254,0.511,104.066,230813
Faded,Alan Walker,77,Faded,2015-12-04,Pop Inglés (2020 - 2010s)<U+0001F499> Música En Inglés 2010s,pop,dance pop,0.589,0.651,6,-5.097,1,0.0306,0.0291,3.20E-06,0.111,0.166,90.011,212627
Something Just Like This,The Chainsmokers,76,Something Just Like This,2017-02-22,Pop Inglés (2020 - 2010s)<U+0001F499> Música En Inglés 2010s,pop,dance pop,0.607,0.649,11,-6.695,0,0.0362,0.0306,2.46E-05,0.174,0.505,102.996,247627
Shape of You,Ed Sheeran,86,÷ (Deluxe),2017-03-03,Pop Inglés (2020 - 2010s)<U+0001F499> Música En Inglés 2010s,pop,dance pop,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713
Chandelier,Sia,79,1000 Forms Of Fear,2014-07-04,Pop Inglés (2020 - 2010s)<U+0001F499> Música En Inglés 2010s,pop,dance pop,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07E-05,0.0685,0.572,117.089,216120
All of Me,John Legend,85,Love In The Future (Expanded Edition),2013-08-30,Pop Inglés (2020 - 2010s)<U+0001F499> Música En Inglés 2010s,pop,dance pop,0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,269560
Cry for Me,Camila Cabello,73,Cry for Me,2019-10-04,Pop Inglés (2020 - 2010s)<U+0001F499> Música En Inglés 2010s,pop,dance pop,0.721,0.805,9,-4.134,0,0.0927,0.05,0,0.153,0.653,118.058,189133
Sweet Nothing (feat. Florence Welch),Calvin Harris,71,18 Months,2012-10-26,Pop Inglés (2020 - 2010s)<U+0001F499> Música En Inglés 2010s,pop,dance pop,0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,212560
Don't Let Me Down,The Chainsmokers,81,Don't Let Me Down,2016-02-05,Pop Inglés (2020 - 2010s)<U+0001F499> Música En Inglés 2010s,pop,dance pop,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,208373
Liar,Camila Cabello,87,Liar,2019-09-04,Pop Inglés (2020 - 2010s)<U+0001F499> Música En Inglés 2010s,pop,dance pop,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,207039
Wake Me Up - Radio Edit,Avicii,25,TRUE,2013-01-01,Pop Inglés (2020 - 2010s)<U+0001F499> Música En Inglés 2010s,pop,dance pop,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427
Timber (feat. Ke$ha),Pitbull,76,Global Warming: Meltdown (Deluxe Version),2012,Pop Inglés (2020 - 2010s)<U+0001F499> Música En Inglés 2010s,pop,dance pop,0.581,0.963,11,-4.087,1,0.0981,0.0295,0,0.139,0.788,129.992,204160
Love Lies (with Normani),Khalid,79,Love Lies (with Normani),2018-02-14,Pop Inglés (2020 - 2010s)<U+0001F499> Música En Inglés 2010s,pop,dance pop,0.708,0.648,6,-5.626,1,0.0449,0.0956,0,0.134,0.338,143.955,201707
The Greatest,Sia,74,This Is Acting (Deluxe Version),2016-10-21,Pop Inglés (2020 - 2010s)<U+0001F499> Música En Inglés 2010s,pop,dance pop,0.668,0.725,1,-6.127,1,0.266,0.0102,0.000479,0.0561,0.729,191.944,210227
Five More Hours - Deorro x Chris Brown,Deorro,68,Good Evening,2017-03-31,Pop Inglés (2020 - 2010s)<U+0001F499> Música En Inglés 2010s,pop,dance pop,0.699,0.883,5,-3.226,0,0.219,0.0288,0,0.817,0.499,127.961,211975
Silence,Marshmello,81,Silence,2017-08-11,Pop Inglés (2020 - 2010s)<U+0001F499> Música En Inglés 2010s,pop,dance pop,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96E-06,0.17,0.286,141.971,180823
Better,Khalid,76,Better,2018-09-14,Pop Inglés (2020 - 2010s)<U+0001F499> Música En Inglés 2010s,pop,dance pop,0.442,0.585,0,-10.332,0,0.0964,0.0984,0.391,0.14,0.116,97.565,229413
Treat You Better,Shawn Mendes,11,Illuminate,2017-04-20,Pop Inglés (2020 - 2010s)<U+0001F499> Música En Inglés 2010s,pop,dance pop,0.748,0.819,10,-4.032,0,0.198,0.13,0,0.111,0.792,110.645,187973
Radioactive,Imagine Dragons,16,Night Visions (Deluxe),2012-09-04,Pop Inglés (2020 - 2010s)<U+0001F499> Música En Inglés 2010s,pop,dance pop,0.473,0.777,9,-3.698,1,0.059,0.119,7.87E-05,0.671,0.21,136.249,186813
Cold Water (feat. Justin Bieber & MØ),Major Lazer,19,Cold Water (feat. Justin Bieber & MØ),2016-07-22,Pop Inglés (2020 - 2010s)<U+0001F499> Música En Inglés 2010s,pop,dance pop,0.608,0.798,6,-5.092,0,0.0432,0.0736,0,0.156,0.501,92.943,185352
Payphone,Maroon 5,78,Overexposed Track By Track,2012-01-01,Pop Inglés (2020 - 2010s)<U+0001F499> Música En Inglés 2010s,pop,dance pop,0.743,0.752,4,-4.813,1,0.0414,0.0188,0,0.287,0.545,110.015,231173
Good Thing (with Kehlani),Zedd,82,Good Thing (with Kehlani),2019-09-27,ELETRIC POP & DANCE,pop,dance pop,0.693,0.564,1,-3.857,0,0.0378,0.399,0,0.0409,0.574,185.913,210901
God Is A Dancer,Tiësto,45,God Is A Dancer (Acoustic),2019-10-25,ELETRIC POP & DANCE,pop,dance pop,0.774,0.747,1,-3.908,0,0.082,0.0241,6.11E-06,0.342,0.833,119.964,168125
Lose You To Love Me,Selena Gomez,93,Lose You To Love Me,2019-10-23,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,pop,post-teen pop,0.505,0.34,4,-9.005,1,0.0438,0.576,0,0.21,0.0916,101.993,206459
Memories,Maroon 5,98,Memories,2019-09-20,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,pop,post-teen pop,0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,189486
Circles,Post Malone,98,Hollywood's Bleeding,2019-09-06,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,pop,post-teen pop,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280
HIGHEST IN THE ROOM,Travis Scott,94,HIGHEST IN THE ROOM,2019-10-04,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,pop,post-teen pop,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83E-06,0.21,0.0605,76.469,175721
Señorita,Shawn Mendes,88,Shawn Mendes (Deluxe),2019-06-19,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,pop,post-teen pop,0.759,0.548,9,-6.049,0,0.029,0.0392,0,0.0828,0.749,116.967,190800
Beautiful People (feat. Khalid),Ed Sheeran,85,No.6 Collaborations Project,2019-07-12,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,pop,post-teen pop,0.64,0.648,5,-8.113,0,0.187,0.124,0,0.0802,0.548,92.977,197867
Look At Her Now,Selena Gomez,86,Look At Her Now,2019-10-24,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,pop,post-teen pop,0.563,0.564,10,-7.906,0,0.271,0.114,0.0254,0.304,0.55,154.355,162596
bad guy,Billie Eilish,95,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,pop,post-teen pop,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088
South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,91,No.6 Collaborations Project,2019-07-12,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,pop,post-teen pop,0.857,0.621,9,-6.376,0,0.0824,0.148,0,0.0865,0.668,97.986,204467
Liar,Camila Cabello,87,Liar,2019-09-04,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,pop,post-teen pop,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,207039
Goodbyes (Feat. Young Thug),Post Malone,51,Goodbyes (Feat. Young Thug),2019-07-05,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,pop,post-teen pop,0.58,0.653,5,-3.818,1,0.0745,0.447,0,0.111,0.175,150.231,174960
I Don't Care (with Justin Bieber),Ed Sheeran,84,No.6 Collaborations Project,2019-07-12,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,pop,post-teen pop,0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,219947
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,87,Hollywood's Bleeding,2019-09-06,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,pop,post-teen pop,0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,157560
Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,86,Hot (Remix) [feat. Gunna and Travis Scott],2019-11-01,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,pop,post-teen pop,0.845,0.631,7,-8.206,0,0.216,0.188,0,0.0806,0.545,111.983,279907
LA CANCIÓN,J Balvin,91,OASIS,2019-06-28,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,pop,post-teen pop,0.754,0.646,7,-5.795,1,0.317,0.152,1.85E-05,0.108,0.429,176.089,242573
Graveyard,Halsey,87,Graveyard,2019-09-13,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,pop,post-teen pop,0.667,0.583,11,-5.127,0,0.0747,0.231,4.48E-05,0.181,0.187,92.043,181806
Callaita,Bad Bunny,90,Callaita,2019-05-31,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,pop,post-teen pop,0.61,0.624,2,-4.773,1,0.309,0.6,2.12E-06,0.243,0.244,176.169,250534
